id,River,Country,Subregion,AreaKM2,Long,Lat,WWF_Realm,WWF_Biome,Inland,Human_footprint,Population,HANPP,Flow_disruption,Attainable_yield,Food_calories,Food_area,Food_value,Nonfood_calories,Nonfood_area,Nonfood_value,Feed_calories,Pasture_area,Aquaculture,Fish_river,Fish_marine,Oil_area,Discharge,Water_available,Water_withdrawal,Water_quality,Sediment,River_flood,Coast_flood,Navigable_water,C_soil,Soil_C_density,Soil_CEC,Soil_N,Soil_water,Soil_loss,Pollination_supply,Alpha,Bdiv_intactn_abund,Bdiv_intactn_richn,Amphib_richn,Bird_richn,Mammal_richn,Marine_animal_richn,Marine_plant_richn,Plant_richn,Seabird_richn,Amphib_unthrtnd,Bird_unthrtnd,Mammal_unthrtnd,Marine_unthrtnd,Seabird_unthrtnd,Forest_cover,Wetlands,NPP_pot,NPP,C_veg_pot,C_veg
130,Simpson,Canada,Northern America,112.76,-100.6430692,67.79398392,Nearctic,Tundra,0,0,0,0.004829053,0,0,0,0,0,0,0,0,0,0,0.213926846,0.172828102,6.20E-06,0,1.496666657,3095055.937,0,678.3011729,3.39E-05,10.24326347,3.12924232,0,77.08877178,840.852256,57.08079748,6.83,21,40.51036382,0,0.991754956,0.983097414,0.976202858,0,37,11.17765043,18.52048814,0,129.7,0,1,0.945945946,0.933333333,1,1,6.10E-08,0,142.6666616,142.6666616,4,146.2295082
131,Burnside,Canada,Northern America,28.462,-108.1109232,66.83324371,Nearctic,Tundra,0,0,0,0.041834768,0,0,0,0,0,0,0,0,0,0,0.015,0.016799999,0,0,0.140000001,42678019.63,2590,678.3011729,10.88466255,10.22718928,3.141273397,0,96.05147273,630.1294118,55.64705882,6.829999924,21,39.59856606,0,0.984775782,0.961602723,0.951518304,0,41,12.49438202,6.68235162,0,177.0538157,0,1,0.951219512,0.9375,1,1,0.000171154,0,277.2879575,266.982754,15.22357667,106.9620253
132,Slave,Canada,Northern America,372.636,-113.502087,61.29133642,Nearctic,Boreal Forests/Taiga,1,0.140616281,0.055601213,0.049772787,0.821916228,0,0,0,0,0,0,0,0,0,0.903935535,0,0,0,115.1012855,52144038754,78200,678.3011729,3.85439452,10.21510519,3.141273397,0.218311882,144.0842269,511.3445322,72.6496345,1.600000024,14,40.71927945,0,0.987002782,0.8877168,0.957928286,0.781596452,126.6666667,28.53436807,0,0,504.8,0,1,0.976315789,0.964285714,1,1,0.076130599,750.6459948,485.3670654,482.0586243,28.875,2394.594595
133,Hay,Canada,Northern America,20.891,-115.764648,60.84593972,Nearctic,Boreal Forests/Taiga,1,25.49838686,91.77425652,0.09506975,0,0,0,0,0,0,0,0,0,0,0.583100021,0.571200013,0,0,0.07,1557819808,112230200,678.3011729,135.5081083,10.19425789,3.141273397,3.336559176,143.511939,487.181295,50.24028777,1.909999967,16,40.70551862,0,0.961949,0.899817389,0.888467024,1.06,136.2359773,30.74,0,0,478.1,0,1,0.98531959,0.96875,1,1,0.042365853,375,515.2576928,495.3021388,5.18215263,1520
134,Hornadby,Canada,Northern America,111.544,-123.8467691,69.35149738,Nearctic,Tundra,0,0.499999997,0.67090393,0.004857378,0,0,0,0,0,0,0,0,0,0,0.380239826,0.000177369,4.00E-05,0,3.781024414,710906259.1,29200,678.3011729,1.409766704,10.22371253,3.132915116,0.832236855,142.0335991,771.7115477,60.33493052,8.149999619,22,40.16224888,0,0.992377357,1.00209599,0.935713996,0,54.91364575,13.41208791,72.5986984,0,196.5,0,1,0.94536877,0.94575127,1,1,1.81E-07,0,164.1601539,164.1601539,0,104.516129
135,Firth,Canada,Northern America,43.627,-139.4756572,69.51446212,Nearctic,Tundra,0,0,0,0.00483919,0,0,0,0,0,0,0,0,0,0,0.0068,0.0088,4.11E-05,0,0.124048137,189658222.1,0,678.3011729,8.170680549,10.19992637,3.062428309,0,76.14943023,671.5009357,51.90205864,4.159999847,19,40.7151426,0,0.998505922,0.983850421,0.964944956,0,55.49264155,20.16783217,64.23879979,0,150,1.975474542,1,0.963959186,0.950626255,1,1,1.97E-08,375,82.66666412,82.66666412,0,31.74603175
136,Hulahula,United States of America,Northern America,276.618,-144.1095872,69.9281097,Nearctic,Tundra,0,0,0,0.020257454,0,0,0,0,0,0,0,0,0,0,0,0,0,66.93965467,0.357673301,71172558.17,0,678.3011729,10.19908062,10.23148221,3.141273397,0.262563875,121.6048565,744.986759,55.30085766,4.159999847,19,40.6190308,0,0.975703766,0.972885252,0.973924727,0.940042827,50,21.21092077,36.17444667,0,109.7,2,1,0.96,0.952380952,1,1,1.96E-09,702.972973,74.43981552,73.45286433,12.77777778,177.3119605
137,Sagavanirktok,United States of America,Northern America,675.867,-148.2424776,70.16935699,Nearctic,Tundra,0,7.583812795,1.779549782,0.020887382,0,0,0,0,0,0,0,0,0,0,0,0,0,6.742243429,1.247028836,394914811.7,2.89E+08,678.3011729,4.278158332,10.06115813,3.090632182,0.221443789,100.8984248,783.0849557,56.88450724,4.159999847,19,40.49188951,0,0.977704216,0.836142773,0.953016992,0.94967462,49.2,20.40737527,15.5,0,111.1,2,1,0.959349593,0.952380952,1,1,1.68E-10,648.1391977,239.168517,239.168517,2.909090909,153.5874439
138,Kuparuk,United States of America,Northern America,74.307,-148.9352356,70.36173707,Nearctic,Tundra,0,15.72008191,0,0.013815726,0,0,0,0,0,0,0,0,0,0,0,0,1.94E-06,100.0000191,0.073538552,93332413.56,40700000,678.3011729,5.28E-05,10.12615674,3.140605276,0.43936525,100.8529412,842.6549319,61.98339422,4.159999847,19,40.69258849,0,0.987655754,0.831986207,0.928773883,0.770428016,50.33535335,17.39299611,13,0,111.1,2,1,0.960266495,0.950741746,1,1,8.50E-11,540.3543307,248.9861145,248.9861145,4,150.6849315
139,Colville,United States of America,Northern America,677.517,-150.7825794,70.36545131,Nearctic,Tundra,0,4.569767439,0.912382443,0.021215234,0,0,0,0,0,0,0,0,0,0,0.768685898,0.60965224,0,22.61197831,7.569397892,2556412271,63800000,678.3011729,3.734246974,9.358391466,3.090359004,0.473123231,113.3023407,822.5587664,60.87345607,4.159999847,19,40.70939879,0,0.989056968,0.914097727,0.951305927,0.903655914,51.2,19.16430108,7.141337519,0,114.5735956,2,1,0.9609375,0.953703704,1,1,3.65E-09,666.1490683,325.3854179,325.3854179,1.666666667,140.6498016
140,Ikpikpuk,United States of America,Northern America,138.864,-154.4425542,70.77369996,Nearctic,Tundra,0,0.17001542,0,0.017782555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340771738,539679023.9,19500000,678.3011729,0.045688312,10.2058079,3.139372342,0.438544414,138.6042216,800.1930677,62.11726595,4.159999847,19,40.65660996,0,0.990098475,0.851124316,0.968541421,0.948665298,52.51940867,18.55030801,2.5,0,125.2,3.733744985,1,0.94287826,0.947368421,1,1,1.22E-09,709.8765432,220.7472198,220.7472198,3.333333333,286.9463869
141,Kukpuk,United States of America,Northern America,31.963,-166.3282898,68.38622254,Nearctic,Tundra,0,0,0,0.012496331,0,0,0,0,0,0,0,0,0,0,0.3359,0.1567,0,0,0.17,310099669.1,0,678.3011729,43.83373962,10.21109142,3.141273397,0.002069219,70.89230769,857.2892491,43.67320819,4.159999847,19,39.94616191,0,0.991767599,0.956457274,0.970502917,1,58.39080606,24.42268041,99.41557024,1,123.2,8,1,0.965748032,0.952380952,0.95491362,1,2.65E-08,750,185.3888855,185.3888855,2.074231216,28.57142857
142,Noatak,United States of America,Northern America,201.543,-162.4425806,67.03534232,Nearctic,Tundra,0,0,0.000270825,0.147645433,0,0,0,0,0,0,0,0,0,0,0.226899996,0.066100001,0,0,1.436676803,32660038.79,0,678.3011729,0.364765531,9.953632061,3.131426401,1.447681098,156.0121704,873.630333,50.64802289,4.159999847,19,40.72827803,0,0.973233039,0.925636939,0.965295901,0.734219269,95.99974632,22.8089701,33.99864093,0,135.2,7.235356708,1,0.968749917,0.95832948,0.95491362,1,0.000436568,563.5514019,314.21875,283.938652,22,626.5714286
143,Kobuk,United States of America,Northern America,1519.166,-161.3239894,66.76776579,Nearctic,Boreal Forests/Taiga,0,0.036715621,0.585602909,0.144282108,0,0,0,0,0,0,0,0,0,0,0.768099993,0.646899998,0,0,4.678325609,1117897978,8090000,678.3011729,0.001152389,9.842809717,3.140783333,0.157803889,159.651831,968.3064199,54.54622675,3.069999933,20,40.70354225,0,0.97473463,0.931109694,0.975291608,0.991025353,101.25,26.77944806,24,0,171.5925958,7.077949693,1,0.97037037,0.959044369,0.95491362,1,0.00476822,730.1701571,329.2732758,318.5090093,29.34090909,1600.19315
144,144,Russia,Eastern Europe,251.859,173.3069295,61.83343214,Palearctic,Tundra,0,0,0.066317693,0.021727087,0,0,0,0,0,0,0,0,0,0,0.469314827,0.039789479,0.02377314,0,1.888730999,1566847185,0,678.3011729,2.446157987,10.14558091,3.117306918,0,155.4482613,720.7601308,52.52177975,1.300810378,12.37115073,38.94974428,0,0.963343591,0.957868723,0.949118236,0,70.30588722,21.98536585,206,0,308.7180709,5.026425324,1,0.921840683,1,0.941572975,0.602102912,0.023628011,0,326.0305542,320.3424988,27.2,336.0185185
145,Anadyr,Russia,Eastern Europe,322.628,174.4895582,64.63455287,Palearctic,Tundra,1,0.156805676,0.03099467,0.070260588,0,0,0,0,0,0,0,0,0,0,0.846341175,0.892433829,0,0,36.68413894,20954137372,0,678.3011729,3.728950943,7.890302502,3.141273397,0,128.6646548,758.2061108,68.25789746,1.655255837,17.14418605,40.70543457,0,0.982804459,0.905842816,0.972801829,1,82.25,25.70499419,0,0,304.2,4,1,0.939209726,1,0.946193561,1,0.003595288,30.57553957,315.2939809,296.0443471,11,560.8695652
146,Pegtymel,Russia,Eastern Europe,310.465,174.0312639,69.78819066,Palearctic,Tundra,0,2.070011451,0.038793151,0.042889082,0,0,0,0,0,0,0,0,0,0,0.150991018,0.114914727,0,0,0.386401338,1715380677,195000,678.3011729,18.53706445,10.19229758,3.141273397,0,119.1110411,683.4950429,67.85861202,3.832570645,18.7377892,40.55164506,0,0.984509269,0.844725779,0.98463696,0,47,18.22147651,8,0,221.1,3.973510256,1,0.914893617,0.95,1,1,4.94E-07,0,197.3222198,190.0424011,16.5,245.1273533
147,147,Russia,Eastern Europe,65.139,173.3865955,69.71627512,Palearctic,Tundra,0,0.251669365,0.057062325,0.067189215,0,0,0,0,0,0,0,0,0,0,0.134025844,0.095471473,0,0,0.379999995,277223750.8,2675600,678.3011729,3.257892631,9.971107357,3.141273397,0,141.3136123,706.3464226,67.82429285,2.963378957,17.30593607,40.54677281,0,0.979554791,0.865773123,0.980636644,0,47.95902701,20.60454545,14.43029522,0,206.4,4,1,0.916595472,0.951727478,1,1,2.45E-05,95.6937799,225.1944504,210.4907608,33,253.1914894
148,148,Russia,Eastern Europe,505.963,170.059752,68.55080976,Palearctic,Tundra,0,0.29269766,0.091836319,0.039362942,0,0,0,0,0,0,0,0,0,0,0.306584633,0.245238571,0,0,0.781715487,372385208.6,98120,678.3011729,2.458006754,10.23517618,3.141273397,0,140.0744708,623.2165798,64.3678746,4.074268473,18.92020266,40.66447674,0,0.975031335,0.88259459,0.975283529,0.9825,54,21.100625,6,0,202.5922041,4,1,0.925925926,0.951612903,1,1,0.000559588,21.87902188,349.6928136,336.3265381,33,382.0457797
149,Indigirka,Russia,Eastern Europe,7308.262,150.3334567,71.21622322,Palearctic,Tundra,0,0.15588667,0.030021712,0.003362245,0,0,0,0,0,0,0,0,0,0,0.6558,0.469599992,0,0,11.18335241,28485191614,2840000,678.3011729,12.73593133,10.13377279,3.141218609,0.153281383,115.9494054,721.8545696,57.59443009,1.734063013,18.96544045,40.66466182,0,0.978717365,0.89863813,0.985374539,0,50.27631579,19.98387404,1.666666667,0,267.7456859,2,1,0.913635174,0.948717949,1,1,1.79E-05,84.58680681,320.6159756,320.6159756,3.123076923,187.0986088
150,Yana,Russia,Eastern Europe,2960.947,135.7348494,71.40385428,Palearctic,Tundra,0,0.014029618,0.057884732,0.008345344,0,0,0,0,0,0,0,0,0,0,0.492750011,0.484399995,0,0,12.35085818,18662104599,4030000,678.3011729,11.13634621,10.20202287,3.14083819,0.361825684,132.2299505,800.8503545,69.22229964,1.578606632,17.11690934,40.65240622,0,0.975333861,0.91094296,0.981287125,0,46.40625,18.00819291,7.39329371,0,228.1,0,1,0.913804714,0.942342342,1,1,5.73E-05,31.28403128,413.101437,413.101437,3.071428571,261.0534204
151,Omoloy,Russia,Eastern Europe,458.755,132.1501827,71.13175602,Palearctic,Tundra,0,0.121644101,0.056895572,0.011909195,0,0,0,0,0,0,0,0,0,0,0.086300001,0.0515,0,0,0.137468781,2898199.56,0,678.3011729,103.9424399,10.1660464,3.140304573,0,102.8631612,809.2561453,65.3525912,1.240177346,16.01139962,40.68809218,0,0.976047151,0.929568079,0.979923786,0.288414634,47.75,19.67134146,5.977052816,0,223.3063727,0,1,0.916230366,0.945205479,1,1,3.15E-05,0,424.0416612,423.8750493,3.733333333,262.3163051
152,Olenek,Russia,Eastern Europe,574.094,119.9330457,73.07438797,Palearctic,Tundra,0,0,0.052822678,0.022187905,0,0,0,0,0,0,0,0,0,0,0.901831763,0.920888614,0,0,33.13028918,1893285.545,0,678.3011729,0.784091071,9.804433236,2.801685794,0,47.56597564,662.116103,56.71337708,1.931169259,20.76042518,40.50351748,0,0.989630699,0.932822482,0.958913996,0,45.2,4.011393514,6.14460502,0,188.7,0,1,0.911504425,0.929577465,1,1,0,0,367.2559553,359.5959076,5.045454545,93.31670823
153,Mordyyakha,Russia,Eastern Europe,345.634,67.55893169,70.35223692,Palearctic,Tundra,0,0,0.847906962,0.001706062,0,0,0,0,0,0,0,0,0,0,0.190384825,0.209218799,0,43.61891932,0.411891884,617761847.5,41800000,678.3011729,0.558776392,10.11184089,3.14101312,0.100119986,157.8286357,694.8498735,59.09801229,1.766252174,18.00782609,40.66697143,0,0.969421187,0.954536921,0.972701544,0,38,14.02095557,16,0,197.5,2,1,0.868421053,0.914285714,1,1,0,10.91901729,302.4837977,302.4837977,4,219.7101449
154,Kara,Russia,Eastern Europe,294.466,64.6346503,69.067683,Palearctic,Tundra,0,0.137312186,0.337307373,0.097242738,0,0,0,0,0,0,0,0,0,0,0.413967535,0.071099174,0,0,1.941871517,2089136926,3510000,678.3011729,4.355028262,10.13034758,3.141273397,0.002289919,224.8806996,788.4123074,55.15024547,12.8756846,37.02736842,40.5987887,0,0.973463015,0.91828588,0.962770382,0,50.66666667,20.60800843,46.29278284,0,244.9,2,1,0.921052632,1,1,1,3.00E-06,0,308.9833282,280.180304,24.36363636,274.8192771
155,Chanthaburi,Thailand,South-Eastern Asia,59.411,102.1029054,12.57260745,Indo-Malay,Mangroves,0,20.1394129,464.1366996,0.488441841,0,161.8277949,6379227367,2617.011462,922.4550148,5522212113,56.85236401,1966.350788,1972896772,7.69E-05,0.880900025,0.892499983,0.152750738,0,4.5,3298401414,82564200,600.1139683,2.46431104,10.09010921,3.051985445,0.025684025,45.85,256.1412322,17.28151659,1.266571474,12.75714286,0,0.84683695,0.756301805,0.624749912,0.641120423,19.15277778,337.9518711,81.84722222,1218.320349,18.27418849,3143.7,6,0.946476512,0.971141156,0.907071535,0.791082025,1,0.002116638,0,903.8113415,621.3240191,145.4048911,2695.454545
157,157,Russia,Eastern Europe,62.389,169.0771133,60.61253128,Palearctic,Tundra,0,4.588211077,0.066317694,0.06210199,0,0,0,0,0,0,0,0,0,0,0.232577763,0.25705395,0.065560899,0,0.540000021,2254087330,0,678.3011729,17.4224395,10.08149409,3.113063669,0.643553554,191.2321518,629.9302545,45.43685203,4.1953426,24.50684932,40.59382209,0,0.979572296,0.839113231,0.944723948,1,80.50945447,24.16,241.8879369,1,330.3959474,8.391523429,1,0.898726829,1,0.937459782,0.880832127,0.002804188,59.70149254,331.7480099,314.9287529,22.93612242,351.4814815
158,Apuko,Russia,Eastern Europe,121.747,169.7723666,60.45589453,Palearctic,Tundra,0,5.045936344,0.066087423,0.08116659,0,0,0,0,0,0,0,0,0,0,0.297924877,0.358164768,0.071772065,0,0.57,3268401526,0,678.3011729,34.12648679,9.804094668,3.101841268,1.10837585,115.7048469,737.5994131,40.46979702,7.682104947,22.36842105,39.61078639,0,0.925741741,0.844721512,0.946211833,1,79.1611098,25.04181185,252.3433728,1,309.9,9.783997079,1,0.898940275,1,0.937459782,0.828957105,0.000435937,0,341.5139008,315.8742142,33,353.3730159
159,Bol'shaya Balakhnya,Russia,Eastern Europe,125.051,107.0970908,73.58467007,Palearctic,Tundra,0,0,0.043539687,0.002270937,0,0,0,0,0,0,0,0,0,0,0.24575148,0.265666132,0,0,0.469369087,11200961.67,0,678.3011729,0.004469266,10.05280401,3.13600409,3.889426529,105.3541207,805.8887251,62.32885041,1.230000019,16,40.61249147,0,0.976057451,0.918021325,0.98444438,0,50.39097772,6.909980431,3.197851639,0,174.8,0,1,0.920620711,0.916666667,1,1,4.48E-07,0,330.3055623,330.9975045,0,165.625
160,Pyasina,Russia,Eastern Europe,715.638,86.91922372,73.68484824,Palearctic,Tundra,0,0,0.033912002,0.00034955,0,0,0,0,0,0,0,0,0,0,0.543467803,0.602101034,0,0,23.68905327,34777604063,0,678.3011729,9.04101416,9.841695535,3.141273397,0.019261927,98.99393868,751.1640701,64.17879036,1.445223183,17.68143101,40.67197894,0,0.989318479,0.983906133,0.983362075,0,34.25,10.30594228,2,0,111.4841439,0,1,0.897810219,0.888888889,1,1,0,145.2928095,155.442811,155.0652786,0.444444444,102.4180967
161,Kolyma,Russia,Eastern Europe,2445.229,161.4452967,69.27768769,Palearctic,Tundra,0,0.788409772,0.060235236,0.043490615,0.186556146,0,0,0,0,0,0,0,0,0,0.646317459,0.125695095,0,0,78.06502397,50679623466,2200000,678.3011729,2.454820503,9.723548436,3.14124715,0.684249519,129.6252584,789.0994132,56.19511681,1.881015656,17.22011757,40.55751248,0,0.985337756,0.868977589,0.927574902,0.663033947,60.68,15.96630339,4.5,0,296.9253485,3,1,0.918918919,0.951644101,0.955000192,1,0.000635194,51.02981863,337.9082475,324.6855829,10.37974684,284.6364291
162,Sherlock,Australia,Australia and New Zealand,569.355,117.5415947,-20.81403815,Australasia,Deserts and Xeric Shrublands,0,2.004295854,0.115800962,0.05704686,0.329400003,0,0,0,0,0,0,0,0,0.565067876,0.301338075,0,0.011808098,0,0.2,0,45044,664.2239368,0.568751841,10.20680233,2.680223976,0.268561768,28.66605373,122.9696643,35.05124753,0.69026588,13,40.38716991,0,0.743230104,0.638919538,0.515904734,4.506276151,182.6,30.67085077,3521,37.5,574.3,11,1,0.989047097,0.939759036,0.623833865,1,7.75E-07,307.4229692,335.3784714,320.8467026,43.25,816.7741935
163,Yule,Australia,Australia and New Zealand,103.996,118.1625292,-20.4089464,Australasia,Deserts and Xeric Shrublands,0,2.336899951,0.063524503,0.038376304,0,0,0,0,0,0,0,0,0,0.761174873,0,0,0.021512829,0,0.01,16745353.36,102000,673.8045116,89.30033495,10.219728,3.076841748,0.625244124,27.02068812,173.1311395,35.25491159,0.779237302,12.70338983,40.2048748,0,0.905207455,0.638425573,0.529439755,5.6171875,187.5996649,29.90625,3609.075596,37.9768514,579.9,11.59352065,1,0.9840085,0.9375,0.623833865,1,1.45E-05,69.23076923,398.3818727,389.8326992,16.99140269,4280.701754
164,Turner,Australia,Australia and New Zealand,166.357,118.4250868,-20.39480353,Australasia,Deserts and Xeric Shrublands,0,2.43734649,0.063524503,0.078865788,0,0,0,0,0,0,0,0,0,0.569323987,0,0,0.015006447,0,0.01,22763214.72,5141000,660.341004,0.001198024,10.24237106,2.982412929,0.38085363,25.26160466,174.6121172,33.28284491,0.63152175,11.09782609,40.37050866,0,0.858511,0.635596188,0.524592381,5.502392344,186.5,29.784689,3666.702912,38,546.8,11.62965551,1,0.983914209,0.9375,0.622421101,1,1.05E-05,343.1372549,430.4490865,412.2699788,43.25,1131.284916
165,Gilbert,Australia,Australia and New Zealand,6881.718,141.3572595,-17.17709059,Australasia,"Tropical and Subtropical Grasslands, Savannas and Shrublands",0,1.511825873,0.094538889,0.040234768,0,153.0990784,0,0,0,0,0,0,0,0.399936724,0.593166669,0.547999998,0.004255066,0,1.450721971,526088093,35961,666.3492405,10.65144552,10.0814241,3.036596048,0.021250009,28.32888175,251.7458454,20.73366464,0.683901501,14.32261535,40.04805289,0,0.803780578,0.719312708,0.614886169,16.21171439,211.3188406,18.56872995,2542,46,697.4632057,10.62174866,1,0.986420684,1,0.649261624,1,0.00026329,166.3484487,617.7579126,617.7579126,39.95348837,6273.511742
166,Mitchell,Australia,Australia and New Zealand,6199.224,141.8251273,-15.66465846,Australasia,"Tropical and Subtropical Grasslands, Savannas and Shrublands",0,1.95585777,0.167983652,0.049604272,0,0,0,0,0,0,0,0,0,0.369527512,0.631800011,0.642250001,0.003198738,0,6.299249634,603957951.3,56875,655.8669665,5.268661304,9.951544263,3.12490149,0.003099843,28.85210183,307.7041433,18.15629803,0.801011882,14.96457693,39.87368796,0,0.79931322,0.695848755,0.589419904,16.08291257,207.1803279,18.43608823,5229,73.5,768.0726183,10,1,0.989238804,1,0.649261624,1,0.000730946,47.47340426,673.2083317,673.2083317,44.67763158,7833.318078
167,Fitzroy,Australia,Australia and New Zealand,925.342,123.5962074,-17.58562445,Australasia,"Tropical and Subtropical Grasslands, Savannas and Shrublands",0,2.259776969,0.232266864,0.08153559,0,127.075617,0,0,0,0,0,0,0,0.284240402,0.726456755,0.684190947,0.00624762,14.9982341,4.416857362,258043431.4,837600,666.9101318,0.206001574,10.12286433,2.429266118,0.367553658,25.74387734,214.5312335,23.30547811,0.866587091,14.24821002,40.11768781,0,0.87426849,0.720169706,0.61987759,11.7152962,239.4,29.52961981,2902,28.66666667,664.7,10.28260508,1,0.992063492,0.942424242,0.613727689,1,2.62E-05,186.8995633,672.2253079,654.5486857,11.95833333,3709.64467
168,Albert,Australia,Australia and New Zealand,271.247,153.3780928,-27.69964904,Australasia,Temperate Broadleaf and Mixed Forests,0,7.111562658,103.0823246,0.236957377,0.397899985,0,0,87.61887576,1188.372437,0,399.7877563,1565.15715,0,0.190528856,0.469199985,0,0.022433285,0,0.15,0,8187410,672.4429791,3.313309004,10.04842148,2.955840558,2.284825436,72.49671242,409.1587936,23.81431686,0.792424253,11.29545455,36.21979768,0,0.862922847,0.586855638,0.498202642,2.96875,302,23.92045455,3834.188042,67.22348094,1253.4,41.1655925,0.818181818,0.985651214,0.913333333,0.642396568,0.864381977,0.003662327,5.633802817,754.518045,643.9871955,0,1731.309904
169,Neva,Russia,Eastern Europe,87.174,30.2657339,59.93695479,Palearctic,Boreal Forests/Taiga,0,36.00293687,9862.999162,0.706513256,0.744400024,0,0,25.79593952,10355.03855,0,0,0,0,0,0.912400007,0.941799998,0.014627077,0,78.87000275,48195293441,499942600,678.3011729,0.118672547,10.24628108,3.139359858,1.458206081,99.61494425,772.067429,36.97555205,3.460000038,22,40.72827803,0,0.687823042,0.611588275,0.442701459,4.811594203,192.1510024,37.67149758,9.877504122,0,748,4,1,0.958257093,1,0.950277392,1,0.001057305,0,565.680542,219.249382,22,0
170,Kokemaenjoki,Finland,Northern Europe,36.943,21.71925096,61.53100905,Palearctic,Boreal Forests/Taiga,0,29.18550836,100.6145385,0.301137675,0.427899987,76.9843809,4592992546,471.6914466,734.0249748,665908686.3,159.1564438,389.7003029,13787549954,0.014882464,0.620771265,0,0.031257025,0,1.763913056,2741327606,260087630,678.3011729,0.620931665,10.23666534,3.141273397,2.685146231,84.18941383,791.6313895,36.62203024,1.976764651,16.29411765,40.71461759,0.271762128,0.892926857,0.694295311,0.64818815,2.97826087,168.7632334,33.4673913,20.35391187,0,677.1,4,1,0.970372694,1,0.950277392,1,0.01602297,0,537.6773277,456.0007128,27.7319358,1174.050633
171,Siikajoki,Finland,Northern Europe,10.132,24.7192081,64.85349381,Palearctic,Boreal Forests/Taiga,0,13.42624879,5.186551663,0.464477807,0.7484,0,0,63.40319055,296.759728,0,3.964543487,341.6143249,0,0,0.389499992,0.770299971,0.025307772,0,0.180000007,586103243.9,13347631,678.3011729,1.151706645,10.23493828,3.121933957,2.330660224,54.89590073,1003.634146,33.08536585,12.81999969,43,40.72690527,0,0.860918,0.873199625,0.899929149,1.038461538,157.5713125,12.34615385,1,0,468.8,4,1,0.968268336,1,0.950277392,1,0.048119273,0,554.9117329,423.1177441,2.290276853,1237.5
172,Oulujoki,Finland,Northern Europe,13.296,25.43390742,65.02072941,Palearctic,Boreal Forests/Taiga,0,33.71215463,106.8142362,0.447549336,0.7484,0,0,192.2558338,636.1523149,0,4,341.7000122,0,0,0.370400012,0.747900009,0.050538659,0,0.129999995,29213772.48,9103953,678.3011729,0.066472716,10.24233142,3.141273397,2.767495692,55.62884358,982.4126316,28.53894737,1.299999952,14,40.53825673,0,0.927912891,0.870708187,0.695147398,2.351351351,160.9728773,22.27027027,1,0,468.8,4,1,0.968938867,1,0.950277392,1,0.015553718,0,562.893557,380.7299094,25.82635755,780
173,Iijoki,Finland,Northern Europe,31.871,25.30703754,65.33646656,Palearctic,Boreal Forests/Taiga,0,20.54500586,6.472068985,0.078434444,0,0,0,11.66899627,375.8595988,0,0.6058633,305.3805006,0,0,0.8151,0.9835,0.090994924,0,5.38,3705848648,21519138,678.3011729,0.213874322,10.2177587,3.1411187,2.169576621,57.77623755,970.7735523,33.97320657,12.81999969,43,40.72827803,0,0.933055401,0.864870169,0.865965556,1.666666667,151.7091201,20.64285714,1,0,490.4,4,1,0.961248098,1,0.950277392,1,0.072404606,0,555.7097808,548.946955,9.4777022,1459.615385
174,Kemijoki,Finland,Northern Europe,47.908,24.47227069,65.77179731,Palearctic,Boreal Forests/Taiga,0,31.56725324,127.3035449,0.289554805,0.737399995,0,0,66.09999847,265.1000061,0,2.649999976,342.5,0,0,0.89380002,0,0.052838805,0,17.70000076,17850345.67,8271024,678.3011729,0.12460614,10.13878509,3.141273397,2.846714118,56.08123476,1012.719897,33.1500322,8.684615172,32.58974359,40.72827803,0,0.864068463,0.851749124,0.832466777,1.792592593,143.8092563,19.74074074,1,0,490.4,4,1,0.958278068,1,0.950277392,1,0.033174556,0,537.784729,442.3265381,0,631.9327731
175,Torne,Finland,Northern Europe,284.889,24.16083063,65.89227413,Palearctic,Boreal Forests/Taiga,0,22.50808573,16.66277709,0.215786146,0.2086,0,0,159.4999976,712.2777829,0,2.399999989,226.1777785,0,0,0.587017696,0.900833727,0.026441991,0,1.288254443,8075251977,48380773,678.3011729,5.757854192,10.20839088,3.141273397,1.413424723,62.43836925,1092.719135,38.42924119,1.41987513,13.06241331,40.71683711,0,0.85117142,0.849801157,0.819102446,2.701732673,142.3333333,28.89232673,1,0,475.2910504,4,1,0.957845433,1,0.950277392,1,0.044530312,0,540.5218157,483.681536,25.66666667,1772.081575
176,Indalsalven,Sweden,Northern Europe,17.763,17.44866761,62.52295622,Palearctic,Boreal Forests/Taiga,0,25.69878788,83.20693256,0.205465553,0.662140403,0,0,18.25347596,1782.991183,0,0,0,0,0,0.822246808,0.861183257,0.001003836,0,6.860000134,344330099.5,3583680,678.3011729,0.507460799,10.23413986,3.134427537,3.336559176,37.01295858,827.4375,31.46381579,0.779999971,9,40.72728164,0,0.907264888,0.836977826,0.815723452,1.913043478,132.0056826,18.23913043,25.7170801,0,505.3,5,1,0.984827613,1,0.950277392,1,0.033829057,0,547.7248293,486.6136226,33,1335.714286
